t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
7.621,0.42597,0.0157801,0.0730651,0.00759208,-3.12331,0.2026,0.00241642,-0.00657922,-0.000159977,-0.00372586,-0.00987726,-0.0876073,0.43,0.0128574,0.0778514,0,-3.14159,0,0,0,0,0,0,0,0.0345842,0.886164,1.41472,0.00598464,-5.4247,-0.172035,-0.816566,-7.44217,-0.823483,-0.179825,-0.0561987,0.727562,-0.787626,-0.166413,12.5069,0.00488853,-0.0107774,0.000487385
7.622,0.425972,0.0157704,0.0730649,0.00758836,-3.12332,0.202506,0.00239845,-0.00677794,-0.000158266,-0.00372537,-0.00982181,-0.0879989,0.43,0.0128111,0.0778476,0,-3.14159,0,0,0,0,0,0,0,0.0345617,0.886164,1.41472,0.00598348,-5.42471,-0.171963,-0.812617,-7.43359,-0.825398,-0.180131,-0.0585989,0.726956,-0.779205,-0.177505,12.5094,0.00585139,-0.0100708,0.000541718
7.623,0.425974,0.0157605,0.0730647,0.00758466,-3.12333,0.202412,0.0023539,-0.00697256,-0.00016487,-0.00372388,-0.00967746,-0.0883667,0.43,0.0127652,0.0778434,0,-3.14159,0,0,0,0,0,0,0,0.034539,0.886164,1.41472,0.005982,-5.42472,-0.171891,-0.809335,-7.42293,-0.832496,-0.179732,-0.0622259,0.726346,-0.773271,-0.178633,12.513,0.00569363,-0.00965285,0.000555776
7.624,0.425976,0.0157507,0.0730647,0.00758136,-3.12334,0.202318,0.00231593,-0.00714813,-0.000156134,-0.00369694,-0.00954909,-0.0887201,0.43,0.0127642,0.0778534,0,-3.14159,0,0,0,0,0,0,0,0.0345164,0.886163,1.41472,0.00598108,-5.42473,-0.171819,-0.782642,-7.43541,-0.833946,-0.180186,-0.061093,0.726229,-0.76737,-0.179384,12.5163,0.00552932,-0.00923828,0.000553402
7.625,0.425977,0.0157409,0.0730646,0.00757775,-3.12334,0.202224,0.00227393,-0.00731767,-0.000147914,-0.00369131,-0.00941634,-0.0890364,0.43,0.0127645,0.0778629,0,-3.14159,0,0,0,0,0,0,0,0.0344937,0.886162,1.41472,0.00597969,-5.42474,-0.171747,-0.756464,-7.44563,-0.837112,-0.17961,-0.0598671,0.726115,-0.76151,-0.180097,12.5193,0.00536713,-0.00882743,0.000550504
7.626,0.425979,0.0157311,0.0730646,0.00757417,-3.12335,0.202131,0.00222766,-0.00747539,-0.000140142,-0.0036847,-0.00927676,-0.0893271,0.43,0.0127647,0.0778716,0,-3.14159,0,0,0,0,0,0,0,0.0344712,0.886161,1.41472,0.00597828,-5.42474,-0.171675,-0.731852,-7.45299,-0.842062,-0.179023,-0.0587877,0.725991,-0.755693,-0.180785,12.5221,0.00520745,-0.00842031,0.000547628
7.627,0.42598,0.0157213,0.0730646,0.00757064,-3.12336,0.202037,0.00217809,-0.00762007,-0.000132795,-0.0036748,-0.0091321,-0.089593,0.43,0.0127646,0.0778794,0,-3.14159,0,0,0,0,0,0,0,0.0344487,0.88616,1.41473,0.0059769,-5.42475,-0.171603,-0.708951,-7.45761,-0.848512,-0.178548,-0.0579071,0.725854,-0.749921,-0.181453,12.5245,0.00505029,-0.00801699,0.000544787
7.628,0.425982,0.0157116,0.0730646,0.00756716,-3.12336,0.201944,0.00212657,-0.00775133,-0.000125858,-0.00366239,-0.00898507,-0.0898328,0.43,0.0127643,0.0778862,0,-3.14159,0,0,0,0,0,0,0,0.0344264,0.886158,1.41473,0.00597554,-5.42476,-0.171531,-0.687827,-7.45986,-0.856048,-0.178172,-0.0572511,0.725706,-0.744199,-0.182102,12.5266,0.00489564,-0.00761751,0.000541981
7.629,0.425983,0.0157019,0.0730645,0.00756372,-3.12337,0.201851,0.00207469,-0.00786898,-0.000119322,-0.00364852,-0.00883882,-0.0900449,0.43,0.0127638,0.0778922,0,-3.14159,0,0,0,0,0,0,0,0.0344043,0.886157,1.41473,0.0059742,-5.42477,-0.171459,-0.668518,-7.46024,-0.864183,-0.177873,-0.0568283,0.725545,-0.738529,-0.182734,12.5285,0.00474348,-0.00722188,0.000539209
7.63,0.425984,0.0156924,0.0730645,0.0075603,-3.12338,0.201758,0.00202406,-0.0079729,-0.000113178,-0.00363409,-0.00869659,-0.0902287,0.43,0.0127631,0.0778974,0,-3.14159,0,0,0,0,0,0,0,0.0343824,0.886155,1.41474,0.00597287,-5.42477,-0.171387,-0.651036,-7.45929,-0.872415,-0.177637,-0.0566291,0.725372,-0.732915,-0.183352,12.5302,0.00459376,-0.00683009,0.000536474
7.631,0.425985,0.015683,0.0730645,0.0075569,-3.12338,0.201665,0.0019762,-0.0080631,-0.000107418,-0.00361981,-0.00856143,-0.0903835,0.43,0.0127621,0.0779019,0,-3.14159,0,0,0,0,0,0,0,0.0343608,0.886154,1.41474,0.00597154,-5.42478,-0.171315,-0.635374,-7.4576,-0.880271,-0.177455,-0.056627,0.725188,-0.727359,-0.183956,12.5316,0.00444644,-0.00644211,0.000533775
7.632,0.425987,0.0156737,0.0730645,0.00755349,-3.12339,0.201573,0.00193236,-0.00813966,-0.000102033,-0.00360623,-0.0084359,-0.0905094,0.43,0.012761,0.0779057,0,-3.14159,0,0,0,0,0,0,0,0.0343395,0.886153,1.41474,0.00597022,-5.42479,-0.171243,-0.621509,-7.45572,-0.887347,-0.177325,-0.0567817,0.724993,-0.721864,-0.184549,12.5329,0.00430149,-0.00605785,0.000531113
7.633,0.425988,0.0156646,0.0730645,0.00755009,-3.1234,0.201481,0.00189347,-0.00820276,-9.70124e-05,-0.00359372,-0.00832189,-0.0906066,0.43,0.0127598,0.0779091,0,-3.14159,0,0,0,0,0,0,0,0.0343185,0.886151,1.41474,0.00596891,-5.4248,-0.171171,-0.609399,-7.45413,-0.893338,-0.177244,-0.0570431,0.724788,-0.71643,-0.185133,12.534,0.00415885,-0.00567722,0.00052849
7.634,0.425989,0.0156556,0.0730644,0.00754667,-3.1234,0.201389,0.00186009,-0.00825271,-9.23421e-05,-0.00358252,-0.00822047,-0.0906755,0.43,0.0127585,0.077912,0,-3.14159,0,0,0,0,0,0,0,0.0342979,0.88615,1.41475,0.0059676,-5.4248,-0.171099,-0.598993,-7.45319,-0.898058,-0.17721,-0.0573562,0.724574,-0.711058,-0.185709,12.5351,0.00401847,-0.00530013,0.000525907
7.635,0.425991,0.0156467,0.0730644,0.00754324,-3.12341,0.201297,0.00183234,-0.00828989,-8.80056e-05,-0.00357274,-0.00813191,-0.0907168,0.43,0.0127572,0.0779148,0,-3.14159,0,0,0,0,0,0,0,0.0342776,0.886149,1.41475,0.0059663,-5.42481,-0.171027,-0.590227,-7.45317,-0.90144,-0.177221,-0.0576663,0.724351,-0.705746,-0.186278,12.5361,0.0038803,-0.00492645,0.000523363
7.636,0.425992,0.0156381,0.0730644,0.0075398,-3.12342,0.201207,0.00180998,-0.00831478,-8.39837e-05,-0.00356436,-0.00805566,-0.0907314,0.43,0.0127558,0.0779173,0,-3.14159,0,0,0,0,0,0,0,0.0342576,0.886148,1.41475,0.00596501,-5.42482,-0.170955,-0.583033,-7.45417,-0.903532,-0.177273,-0.0579236,0.72412,-0.700495,-0.186842,12.5371,0.00374431,-0.00455608,0.00052086
7.637,0.425994,0.0156295,0.0730644,0.00753635,-3.12342,0.201116,0.00179245,-0.00832792,-8.02549e-05,-0.00355728,-0.00799048,-0.0907203,0.43,0.0127544,0.0779198,0,-3.14159,0,0,0,0,0,0,0,0.0342381,0.886147,1.41475,0.00596372,-5.42482,-0.170883,-0.577335,-7.45621,-0.904481,-0.17736,-0.058087,0.723882,-0.695301,-0.187401,12.5381,0.00361044,-0.00418891,0.000518397
7.638,0.425995,0.0156212,0.0730643,0.00753289,-3.12343,0.201026,0.00177895,-0.00832996,-7.67962e-05,-0.00355135,-0.00793464,-0.0906845,0.43,0.012753,0.0779223,0,-3.14159,0,0,0,0,0,0,0,0.0342189,0.886147,1.41475,0.00596243,-5.42483,-0.170811,-0.573055,-7.45917,-0.904509,-0.177475,-0.0581267,0.723637,-0.690162,-0.187955,12.5391,0.00347865,-0.00382485,0.000515976
7.639,0.425997,0.015613,0.0730643,0.00752942,-3.12344,0.200936,0.0017685,-0.00832155,-7.35838e-05,-0.00354634,-0.00788606,-0.0906254,0.43,0.0127517,0.0779249,0,-3.14159,0,0,0,0,0,0,0,0.0342001,0.886146,1.41475,0.00596114,-5.42484,-0.17074,-0.570112,-7.46285,-0.903884,-0.177611,-0.0580259,0.723386,-0.685076,-0.188505,12.5401,0.00334893,-0.0034638,0.000513597
7.64,0.425999,0.0156049,0.0730643,0.00752594,-3.12345,0.200847,0.0017601,-0.00830344,-7.0594e-05,-0.00354203,-0.00784251,-0.0905442,0.43,0.0127504,0.0779274,0,-3.14159,0,0,0,0,0,0,0,0.0341816,0.886145,1.41475,0.00595984,-5.42485,-0.170668,-0.568424,-7.46701,-0.902896,-0.177759,-0.057781,0.72313,-0.680041,-0.189051,12.5411,0.00322122,-0.00310571,0.00051126
7.641,0.426,0.0155971,0.0730643,0.00752246,-3.12345,0.200758,0.00175274,-0.00827636,-6.78043e-05,-0.0035382,-0.00780186,-0.0904424,0.43,0.0127491,0.07793,0,-3.14159,0,0,0,0,0,0,0,0.0341636,0.886145,1.41476,0.00595854,-5.42485,-0.170596,-0.567907,-7.47136,-0.901822,-0.177913,-0.0574005,0.722868,-0.675053,-0.189593,12.5422,0.00309551,-0.00275054,0.000508964
7.642,0.426002,0.0155894,0.0730642,0.00751898,-3.12346,0.200669,0.00174556,-0.0082411,-6.51937e-05,-0.00353464,-0.00776218,-0.0903215,0.43,0.0127478,0.0779326,0,-3.14159,0,0,0,0,0,0,0,0.0341459,0.886144,1.41476,0.00595723,-5.42486,-0.170524,-0.568478,-7.47565,-0.90091,-0.178064,-0.0569034,0.722602,-0.670111,-0.19013,12.5432,0.00297178,-0.00239826,0.000506709
7.643,0.426004,0.0155818,0.0730642,0.0075155,-3.12347,0.200581,0.00173785,-0.00819842,-6.27437e-05,-0.00353118,-0.00772188,-0.0901831,0.43,0.0127466,0.0779352,0,-3.14159,0,0,0,0,0,0,0,0.0341286,0.886144,1.41476,0.00595591,-5.42487,-0.170452,-0.570052,-7.47961,-0.900354,-0.178208,-0.0563164,0.722331,-0.665214,-0.190664,12.5442,0.00284999,-0.00204885,0.000504496
7.644,0.426005,0.0155744,0.0730642,0.00751202,-3.12347,0.200493,0.00172911,-0.00814911,-6.04382e-05,-0.00352769,-0.00767983,-0.0900289,0.43,0.0127453,0.0779377,0,-3.14159,0,0,0,0,0,0,0,0.0341117,0.886143,1.41476,0.00595458,-5.42487,-0.170381,-0.572542,-7.48305,-0.900288,-0.17834,-0.0556712,0.722055,-0.660359,-0.191193,12.5451,0.00273013,-0.0017023,0.000502323
7.645,0.426007,0.0155671,0.0730641,0.00750855,-3.12348,0.200406,0.00171906,-0.00809394,-5.82641e-05,-0.0035241,-0.00763536,-0.0898605,0.43,0.012744,0.0779401,0,-3.14159,0,0,0,0,0,0,0,0.0340951,0.886143,1.41476,0.00595324,-5.42488,-0.170309,-0.575862,-7.48584,-0.900779,-0.178457,-0.0550011,0.721776,-0.655547,-0.191718,12.546,0.00261218,-0.00135863,0.000500191
7.646,0.426008,0.01556,0.0730641,0.00750509,-3.12349,0.200319,0.00170765,-0.00803365,-5.62109e-05,-0.00352037,-0.00758823,-0.0896797,0.43,0.0127427,0.0779423,0,-3.14159,0,0,0,0,0,0,0,0.0340788,0.886142,1.41476,0.00595188,-5.42489,-0.170237,-0.579924,-7.4879,-0.901827,-0.17856,-0.054338,0.721493,-0.650776,-0.192239,12.5468,0.00249611,-0.00101785,0.000498098
7.647,0.42601,0.015553,0.0730641,0.00750163,-3.1235,0.200232,0.00169499,-0.00796897,-5.42705e-05,-0.00351651,-0.00753865,-0.0894881,0.43,0.0127413,0.0779444,0,-3.14159,0,0,0,0,0,0,0,0.0340628,0.886142,1.41476,0.00595051,-5.4249,-0.170166,-0.58464,-7.48925,-0.903377,-0.178648,-0.0537102,0.721207,-0.646048,-0.192756,12.5476,0.00238191,-0.000679958,0.000496045
7.648,0.426011,0.0155461,0.0730641,0.00749817,-3.1235,0.200146,0.00168138,-0.0079006,-5.2437e-05,-0.00351256,-0.00748715,-0.0892876,0.43,0.0127399,0.0779462,0,-3.14159,0,0,0,0,0,0,0,0.0340472,0.886141,1.41476,0.00594912,-5.4249,-0.170094,-0.589921,-7.48993,-0.905326,-0.178724,-0.0531402,0.720918,-0.641362,-0.19327,12.5483,0.00226955,-0.00034497,0.00049403
7.649,0.426013,0.0155393,0.073064,0.00749473,-3.12351,0.20006,0.0016672,-0.00782923,-5.07062e-05,-0.00350859,-0.00743448,-0.0890797,0.43,0.0127384,0.0779478,0,-3.14159,0,0,0,0,0,0,0,0.0340318,0.88614,1.41476,0.00594772,-5.42491,-0.170023,-0.595678,-7.49006,-0.907542,-0.17879,-0.0526433,0.720626,-0.63672,-0.19378,12.5489,0.002159,-1.28853e-05,0.000492054
7.65,0.426014,0.0155327,0.073064,0.00749128,-3.12352,0.199975,0.00165288,-0.00775551,-4.90748e-05,-0.00350467,-0.00738155,-0.0888661,0.43,0.0127368,0.0779493,0,-3.14159,0,0,0,0,0,0,0,0.0340166,0.88614,1.41477,0.00594631,-5.42492,-0.169951,-0.601824,-7.48978,-0.909876,-0.178849,-0.0522274,0.720332,-0.632123,-0.194288,12.5495,0.00205024,0.000316302,0.000490115
7.651,0.426016,0.0155261,0.073064,0.00748783,-3.12352,0.199889,0.00163888,-0.00768003,-4.75402e-05,-0.00350088,-0.00732928,-0.0886484,0.43,0.0127352,0.0779505,0,-3.14159,0,0,0,0,0,0,0,0.0340017,0.886139,1.41477,0.00594489,-5.42492,-0.16988,-0.608273,-7.48925,-0.912178,-0.178906,-0.0518929,0.720036,-0.62757,-0.194793,12.55,0.00194325,0.000642608,0.000488214
7.652,0.426017,0.0155197,0.073064,0.00748439,-3.12353,0.199804,0.0016256,-0.0076034,-4.61e-05,-0.00349731,-0.00727855,-0.088428,0.43,0.0127336,0.0779516,0,-3.14159,0,0,0,0,0,0,0,0.0339871,0.886139,1.41477,0.00594347,-5.42493,-0.169808,-0.61494,-7.48863,-0.914315,-0.178964,-0.0516336,0.719739,-0.623063,-0.195297,12.5505,0.00183799,0.000966056,0.00048635
7.653,0.426018,0.0155133,0.0730639,0.00748095,-3.12354,0.199719,0.00161336,-0.00752616,-4.47517e-05,-0.003494,-0.00723009,-0.0882064,0.43,0.0127319,0.0779526,0,-3.14159,0,0,0,0,0,0,0,0.0339726,0.886138,1.41477,0.00594204,-5.42493,-0.169737,-0.621746,-7.48809,-0.916176,-0.179025,-0.0514381,0.719442,-0.618601,-0.195799,12.551,0.00173445,0.00128668,0.000484523
7.654,0.42602,0.015507,0.0730639,0.0074775,-3.12354,0.199634,0.00160241,-0.00744884,-4.3492e-05,-0.00349101,-0.00718444,-0.0879849,0.43,0.0127302,0.0779534,0,-3.14159,0,0,0,0,0,0,0,0.0339583,0.886137,1.41477,0.0059406,-5.42494,-0.169665,-0.628614,-7.48773,-0.917681,-0.179092,-0.0512911,0.719144,-0.614185,-0.196299,12.5514,0.00163258,0.00160452,0.000482731
7.655,0.426021,0.0155008,0.0730639,0.00747405,-3.12355,0.19955,0.00159285,-0.00737191,-4.23172e-05,-0.00348836,-0.00714193,-0.0877646,0.43,0.0127285,0.0779542,0,-3.14159,0,0,0,0,0,0,0,0.0339442,0.886137,1.41477,0.00593916,-5.42495,-0.169594,-0.635475,-7.48765,-0.918786,-0.179165,-0.0511757,0.718846,-0.609814,-0.196798,12.5518,0.00153236,0.00191963,0.000480975
7.656,0.426023,0.0154946,0.0730639,0.0074706,-3.12355,0.199466,0.0015847,-0.00729583,-4.12229e-05,-0.00348607,-0.00710265,-0.0875466,0.43,0.0127267,0.077955,0,-3.14159,0,0,0,0,0,0,0,0.0339303,0.886137,1.41477,0.00593771,-5.42495,-0.169523,-0.642261,-7.4879,-0.919484,-0.179246,-0.0510745,0.718548,-0.605488,-0.197296,12.5522,0.00143377,0.00223204,0.000479255
7.657,0.426024,0.0154885,0.0730638,0.00746714,-3.12356,0.199382,0.00157786,-0.00722101,-4.02039e-05,-0.00348411,-0.00706651,-0.0873319,0.43,0.012725,0.0779557,0,-3.14159,0,0,0,0,0,0,0,0.0339165,0.886136,1.41477,0.00593626,-5.42496,-0.169451,-0.648915,-7.48851,-0.919799,-0.179334,-0.0509716,0.718252,-0.601206,-0.197792,12.5526,0.00133678,0.00254182,0.000477569
7.658,0.426026,0.0154824,0.0730638,0.00746369,-3.12357,0.199298,0.00157216,-0.00714783,-3.92547e-05,-0.00348246,-0.00703322,-0.0871213,0.43,0.0127233,0.0779565,0,-3.14159,0,0,0,0,0,0,0,0.0339028,0.886136,1.41477,0.0059348,-5.42497,-0.16938,-0.655383,-7.48945,-0.919781,-0.179428,-0.0508536,0.717956,-0.596965,-0.198287,12.553,0.00124136,0.00284902,0.000475918
7.659,0.426027,0.0154764,0.0730638,0.00746023,-3.12357,0.199214,0.00156737,-0.00707663,-3.83692e-05,-0.00348107,-0.00700235,-0.0869156,0.43,0.0127216,0.0779572,0,-3.14159,0,0,0,0,0,0,0,0.0338891,0.886135,1.41477,0.00593335,-5.42497,-0.169309,-0.661619,-7.49067,-0.919499,-0.179526,-0.0507107,0.717662,-0.592766,-0.19878,12.5535,0.00114749,0.00315368,0.0004743
7.66,0.426029,0.0154704,0.0730638,0.00745676,-3.12358,0.19913,0.0015632,-0.00700771,-3.75415e-05,-0.00347989,-0.00697341,-0.0867155,0.43,0.0127199,0.077958,0,-3.14159,0,0,0,0,0,0,0,0.0338756,0.886135,1.41477,0.00593188,-5.42498,-0.169238,-0.667584,-7.4921,-0.919036,-0.179626,-0.0505371,0.717369,-0.588606,-0.199271,12.5539,0.00105515,0.00345585,0.000472716
7.661,0.42603,0.0154645,0.0730637,0.0074533,-3.12359,0.199046,0.00155939,-0.00694132,-3.67654e-05,-0.00347887,-0.00694585,-0.0865215,0.43,0.0127182,0.0779588,0,-3.14159,0,0,0,0,0,0,0,0.0338622,0.886135,1.41478,0.00593041,-5.42499,-0.169167,-0.673244,-7.49366,-0.918474,-0.179728,-0.0503309,0.717078,-0.584485,-0.199759,12.5543,0.00096431,0.00375557,0.000471165
7.662,0.426032,0.0154586,0.0730637,0.00744984,-3.12359,0.198963,0.00155566,-0.0068777,-3.60352e-05,-0.00347794,-0.00691915,-0.086334,0.43,0.0127165,0.0779596,0,-3.14159,0,0,0,0,0,0,0,0.0338488,0.886135,1.41478,0.00592894,-5.42499,-0.169095,-0.678571,-7.49526,-0.917894,-0.179828,-0.050094,0.716789,-0.5804,-0.200245,12.5547,0.00087496,0.00405287,0.000469645
7.663,0.426033,0.0154527,0.0730637,0.00744637,-3.1236,0.198879,0.0015518,-0.00681701,-3.53459e-05,-0.00347707,-0.00689284,-0.0861535,0.43,0.0127148,0.0779604,0,-3.14159,0,0,0,0,0,0,0,0.0338354,0.886134,1.41478,0.00592746,-5.425,-0.169024,-0.683545,-7.49682,-0.917362,-0.179925,-0.0498315,0.716501,-0.576351,-0.200727,12.5551,0.000787078,0.00434778,0.000468157
7.664,0.426035,0.0154468,0.0730637,0.00744291,-3.12361,0.198796,0.00154761,-0.00675941,-3.46928e-05,-0.0034762,-0.00686656,-0.0859802,0.43,0.0127131,0.0779611,0,-3.14159,0,0,0,0,0,0,0,0.0338221,0.886134,1.41478,0.00592597,-5.425,-0.168953,-0.688146,-7.49826,-0.916931,-0.180019,-0.0495505,0.716215,-0.572337,-0.201206,12.5555,0.000700647,0.00464032,0.0004667
7.665,0.426036,0.0154409,0.0730636,0.00743945,-3.12361,0.198713,0.00154299,-0.00670498,-3.40721e-05,-0.00347532,-0.00684004,-0.0858144,0.43,0.0127115,0.0779618,0,-3.14159,0,0,0,0,0,0,0,0.0338088,0.886134,1.41478,0.00592447,-5.42501,-0.168882,-0.692364,-7.49954,-0.916636,-0.180108,-0.0492597,0.715931,-0.568357,-0.201682,12.5559,0.00061565,0.00493052,0.000465273
7.666,0.426038,0.015435,0.0730636,0.00743599,-3.12362,0.198629,0.00153786,-0.00665381,-3.34806e-05,-0.00347438,-0.00681313,-0.0856563,0.43,0.0127098,0.0779625,0,-3.14159,0,0,0,0,0,0,0,0.0337955,0.886133,1.41478,0.00592297,-5.42502,-0.168811,-0.69619,-7.5006,-0.916493,-0.180192,-0.048968,0.715649,-0.56441,-0.202153,12.5563,0.000532071,0.00521839,0.000463876
7.667,0.426039,0.0154291,0.0730636,0.00743253,-3.12363,0.198546,0.00153224,-0.00660591,-3.2916e-05,-0.0034734,-0.00678579,-0.0855059,0.43,0.0127081,0.0779631,0,-3.14159,0,0,0,0,0,0,0,0.0337822,0.886133,1.41478,0.00592146,-5.42502,-0.16874,-0.699619,-7.50143,-0.916498,-0.180272,-0.0486839,0.715369,-0.560498,-0.20262,12.5566,0.000449896,0.00550394,0.000462508
7.668,0.426041,0.0154232,0.0730636,0.00742907,-3.12363,0.198463,0.00152618,-0.0065613,-3.23764e-05,-0.00347236,-0.0067581,-0.0853633,0.43,0.0127065,0.0779637,0,-3.14159,0,0,0,0,0,0,0,0.0337689,0.886132,1.41478,0.00591995,-5.42503,-0.168669,-0.70265,-7.50205,-0.916636,-0.180347,-0.0484145,0.71509,-0.556618,-0.203083,12.5569,0.00036911,0.00578719,0.000461169
7.669,0.426042,0.0154173,0.0730636,0.00742562,-3.12364,0.19838,0.00151975,-0.00651994,-3.18607e-05,-0.00347127,-0.0067302,-0.0852284,0.43,0.0127048,0.0779641,0,-3.14159,0,0,0,0,0,0,0,0.0337555,0.886132,1.41478,0.00591843,-5.42504,-0.168598,-0.705285,-7.50246,-0.916876,-0.180419,-0.0481652,0.714814,-0.552771,-0.203542,12.5572,0.000289697,0.00606815,0.000459857
7.67,0.426043,0.0154114,0.0730635,0.00742216,-3.12364,0.198296,0.00151308,-0.00648178,-3.13681e-05,-0.00347016,-0.0067023,-0.0851012,0.43,0.0127031,0.0779646,0,-3.14159,0,0,0,0,0,0,0,0.0337422,0.886132,1.41478,0.0059169,-5.42504,-0.168527,-0.707527,-7.5027,-0.917182,-0.180488,-0.0479394,0.714539,-0.548958,-0.203997,12.5575,0.000211644,0.00634684,0.000458574
7.671,0.426045,0.0154054,0.0730635,0.00741871,-3.12365,0.198213,0.00150629,-0.00644673,-3.08981e-05,-0.00346903,-0.00667464,-0.0849815,0.43,0.0127014,0.0779649,0,-3.14159,0,0,0,0,0,0,0,0.0337288,0.886131,1.41478,0.00591537,-5.42505,-0.168456,-0.709385,-7.5028,-0.917514,-0.180557,-0.0477381,0.714265,-0.545179,-0.204447,12.5577,0.000134936,0.00662327,0.000457317
7.672,0.426046,0.0153995,0.0730635,0.00741526,-3.12366,0.19813,0.00149952,-0.0064147,-3.04503e-05,-0.00346791,-0.00664746,-0.084869,0.43,0.0126997,0.0779652,0,-3.14159,0,0,0,0,0,0,0,0.0337155,0.886131,1.41478,0.00591383,-5.42505,-0.168386,-0.710866,-7.50283,-0.917834,-0.180625,-0.0475603,0.713994,-0.541432,-0.204893,12.5579,5.95593e-05,0.00689746,0.000456086
7.673,0.426048,0.0153936,0.0730635,0.00741181,-3.12366,0.198047,0.00149286,-0.00638558,-3.00244e-05,-0.00346681,-0.00662097,-0.0847637,0.43,0.012698,0.0779654,0,-3.14159,0,0,0,0,0,0,0,0.033702,0.88613,1.41478,0.00591228,-5.42506,-0.168315,-0.711982,-7.50281,-0.918107,-0.180694,-0.0474033,0.713724,-0.53772,-0.205334,12.5582,-1.45015e-05,0.00716944,0.000454882
7.674,0.426049,0.0153876,0.0730634,0.00740836,-3.12367,0.197964,0.00148641,-0.00635922,-2.96199e-05,-0.00346576,-0.00659534,-0.0846652,0.43,0.0126963,0.0779656,0,-3.14159,0,0,0,0,0,0,0,0.0336886,0.88613,1.41478,0.00591074,-5.42507,-0.168244,-0.712747,-7.5028,-0.918306,-0.180765,-0.047263,0.713455,-0.53404,-0.205771,12.5584,-8.72601e-05,0.00743923,0.000453704
7.675,0.42605,0.0153816,0.0730634,0.00740491,-3.12368,0.19788,0.00148024,-0.00633548,-2.92364e-05,-0.00346475,-0.00657071,-0.0845732,0.43,0.0126946,0.0779657,0,-3.14159,0,0,0,0,0,0,0,0.0336751,0.88613,1.41479,0.00590919,-5.42507,-0.168173,-0.713174,-7.50282,-0.918413,-0.180838,-0.0471343,0.713188,-0.530394,-0.206204,12.5585,-0.000158731,0.00770685,0.000452551
7.676,0.426052,0.0153756,0.0730634,0.00740146,-3.12368,0.197797,0.00147437,-0.00631421,-2.8873e-05,-0.00346381,-0.00654713,-0.0844873,0.43,0.0126929,0.0779658,0,-3.14159,0,0,0,0,0,0,0,0.0336616,0.886129,1.41479,0.00590763,-5.42508,-0.168102,-0.713282,-7.50289,-0.91842,-0.180913,-0.0470119,0.712923,-0.526781,-0.206632,12.5587,-0.000228927,0.00797233,0.000451424
7.677,0.426053,0.0153695,0.0730633,0.00739768,-3.12369,0.197714,0.00146777,-0.00630019,-3.2221e-05,-0.00348329,-0.00652681,-0.0844124,0.43,0.0126912,0.0779659,0,-3.14159,0,0,0,0,0,0,0,0.033648,0.886129,1.41479,0.00590566,-5.42509,-0.168031,-0.712927,-7.50389,-0.918962,-0.180085,-0.0461411,0.712643,-0.520688,-0.205964,12.4388,-0.000194806,0.00791478,0.000449351
7.678,0.426052,0.0153619,0.0730605,0.00739022,-3.12369,0.197636,0.00130115,-0.00638006,-0.000209054,-0.00373351,-0.00609529,-0.083988,0.43,0.0125643,0.077592,0,-3.14159,0,0,0,0,0,0,0,0.0336338,0.886131,1.4148,0.00589726,-5.42509,-0.167962,-0.778666,-6.88221,-0.987152,-0.165573,-0.227965,0.711101,-0.517876,-0.279448,13.0779,0.00649193,0.0113646,0.000871479
7.679,0.426058,0.0153575,0.0730602,0.0073903,-3.12371,0.197546,0.00159156,-0.00625874,-0.000210964,-0.00349412,-0.00725459,-0.0843782,0.43,0.0129347,0.0795095,0,-3.14159,0,0,0,0,0,0,0,0.03362,0.886132,1.41479,0.00590457,-5.42512,-0.167891,-0.5711,-10.2556,-0.824826,-0.186952,0.844603,0.715023,-0.514672,-0.290557,13.0771,0.00757586,0.0116504,0.00092516
7.68,0.426044,0.0153512,0.0730622,0.00739961,-3.12365,0.197461,0.000610974,-0.00626025,-7.57317e-05,-0.00268906,-0.00277175,-0.084422,0.43,0.0128852,0.0794951,0,-3.14159,0,0,0,0,0,0,0,0.0336063,0.88613,1.41479,0.00590437,-5.42505,-0.167819,-0.598906,-10.1035,-0.913066,-0.187613,0.660964,0.714115,-0.50113,-0.300326,13.024,0.00843781,0.0124483,0.000972568
7.681,0.426028,0.0153433,0.0730633,0.00740248,-3.12359,0.197381,-0.000432555,-0.00636301,-2.42523e-07,-0.00234009,0.00131701,-0.084121,0.43,0.012785,0.0793185,0,-3.14159,0,0,0,0,0,0,0,0.0335923,0.886121,1.4148,0.00589596,-5.42499,-0.167748,-0.651833,-9.63043,-1.07823,-0.170515,0.4339,0.7127,-0.487375,-0.311489,12.9799,0.0094048,0.0133304,0.00103405
7.682,0.426014,0.0153356,0.0730639,0.00740375,-3.12354,0.197301,-0.00128435,-0.00644793,3.6678e-05,-0.00211338,0.00415376,-0.083893,0.43,0.0126884,0.0791686,0,-3.14159,0,0,0,0,0,0,0,0.0335781,0.886109,1.41483,0.005889,-5.42496,-0.167677,-0.701788,-9.20173,-1.25887,-0.158076,0.283514,0.711359,-0.474366,-0.323726,12.9404,0.0104492,0.0141988,0.00109965
